Product.new_cell,Product.dualband,Product.refurb_new,Product.hnd_price,Product.hnd_webcap,Product.eqpdays
U,Y,0,129.9899902,WCMB,54
Y,Y,0,499.9899902,WCMB,169
Y,Y,0,149.9899902,WCMB,389
U,Y,0,149.9899902,WCMB,497
Y,Y,0,199.9899902,WCMB,73
N,T,0,99.98999023,WCMB,99
U,Y,0,149.9899902,WCMB,379
Y,Y,1,29.98999023,WCMB,418
Y,Y,0,149.9899902,WCMB,497
U,Y,0,149.9899902,WCMB,61
U,Y,0,59.98999023,WCMB,389
N,N,0,29.98999023,UNKW,389
N,Y,1,99.98999023,WCMB,284
U,Y,0,149.9899902,WCMB,451
Y,N,0,29.98999023,WCMB,497
U,T,0,199.9899902,WCMB,54
U,Y,1,99.98999023,WCMB,182
Y,Y,0,199.9899902,WCMB,389
U,N,1,29.98999023,WC,382
Y,Y,0,149.9899902,WCMB,558
U,N,0,29.98999023,WC,558
Y,N,0,29.98999023,WCMB,558
U,Y,0,149.9899902,WCMB,389
U,N,1,79.98999023,WCMB,102
U,Y,1,99.98999023,WCMB,483
U,N,0,29.98999023,WC,497
U,Y,0,129.9899902,WCMB,555
U,Y,0,129.9899902,WCMB,451
U,N,0,129.9899902,WCMB,389
U,Y,0,199.9899902,WCMB,389
Y,Y,0,29.98999023,WC,389
U,Y,0,149.9899902,WCMB,389
U,Y,0,149.9899902,WCMB,389
U,Y,0,129.9899902,WCMB,497
Y,Y,0,149.9899902,WCMB,451
U,Y,1,99.98999023,WCMB,114
Y,Y,0,129.9899902,WCMB,389
U,T,0,99.98999023,WCMB,94
U,Y,0,199.9899902,WCMB,130
U,Y,0,149.9899902,WCMB,497
N,Y,0,149.9899902,WCMB,224
N,Y,0,199.9899902,WCMB,32
U,Y,0,149.9899902,WCMB,388
U,Y,0,59.98999023,WCMB,490
Y,N,1,9.989997864,WCMB,131
N,N,0,29.98999023,WC,557
U,Y,0,59.98999023,WCMB,388
N,Y,0,199.9899902,WCMB,557
U,Y,0,129.9899902,WCMB,388
U,N,0,29.98999023,UNKW,450
U,Y,0,29.98999023,WC,557
U,Y,0,149.9899902,WCMB,450
N,Y,0,79.98999023,WCMB,450
Y,Y,0,149.9899902,WCMB,557
U,Y,0,59.98999023,WCMB,545
U,Y,0,79.98999023,WCMB,496
Y,Y,0,149.9899902,WCMB,388
U,Y,0,149.9899902,WCMB,557
U,N,0,29.98999023,UNKW,496
U,Y,0,199.9899902,WCMB,450
U,Y,0,79.98999023,WCMB,557
N,Y,0,199.9899902,WCMB,363
U,Y,0,149.9899902,WCMB,134
U,Y,0,79.98999023,WCMB,388
N,Y,0,29.98999023,WC,557
U,Y,1,9.989997864,UNKW,429
U,Y,0,199.9899902,WCMB,400
U,Y,0,59.98999023,WCMB,496
U,N,0,79.98999023,WC,21
U,Y,0,199.9899902,WCMB,46
U,Y,0,149.9899902,WCMB,143
U,N,0,129.9899902,WCMB,178
N,Y,0,79.98999023,WCMB,490
U,Y,0,149.9899902,WCMB,170
Y,Y,0,79.98999023,WCMB,557
U,N,0,129.9899902,WCMB,437
Y,Y,0,79.98999023,WCMB,557
U,N,0,99.98999023,WC,282
N,N,0,129.9899902,WCMB,235
Y,Y,0,59.98999023,WCMB,438
U,Y,1,79.98999023,WCMB,272
U,Y,0,149.9899902,WCMB,388
U,Y,0,129.9899902,WCMB,496
U,Y,0,59.98999023,WCMB,557
U,Y,0,149.9899902,WCMB,450
N,Y,0,99.98999023,WCMB,196
Y,Y,1,99.98999023,WCMB,36
U,Y,0,79.98999023,WCMB,315
U,Y,1,99.98999023,WCMB,496
U,N,0,129.9899902,WCMB,165
N,Y,1,129.9899902,WCMB,114
N,Y,0,149.9899902,WCMB,496
Y,N,1,9.989997864,UNKW,388
U,Y,1,129.9899902,WCMB,76
U,Y,0,149.9899902,WCMB,26
N,Y,0,149.9899902,WCMB,450
U,Y,0,199.9899902,WCMB,450
Y,Y,1,9.989997864,WC,388
Y,Y,1,99.98999023,WCMB,416
Y,N,0,129.9899902,WCMB,234
U,Y,0,79.98999023,WCMB,382
U,Y,0,149.9899902,WCMB,139
U,Y,1,99.98999023,WCMB,447
U,Y,1,99.98999023,WCMB,247
U,Y,0,199.9899902,WCMB,450
U,Y,1,29.98999023,WCMB,256
Y,Y,0,149.9899902,WCMB,496
U,Y,0,149.9899902,WCMB,388
N,Y,0,79.98999023,WCMB,388
U,N,0,129.9899902,WCMB,518
U,Y,0,149.9899902,WCMB,496
U,N,0,29.98999023,UNKW,388
U,Y,0,29.98999023,WC,239
U,N,0,29.98999023,WCMB,450
U,N,1,9.989997864,UNKW,557
N,Y,1,99.98999023,WCMB,376
U,N,0,29.98999023,UNKW,388
N,Y,0,199.9899902,WCMB,388
U,Y,0,129.9899902,WCMB,41
U,Y,0,129.9899902,WCMB,388
U,Y,0,59.98999023,WCMB,496
U,Y,0,29.98999023,WC,388
U,Y,0,79.98999023,WCMB,450
U,Y,0,149.9899902,WCMB,388
U,Y,0,149.9899902,WCMB,557
Y,Y,0,79.98999023,WCMB,496
U,Y,1,9.989997864,WC,376
Y,Y,1,99.98999023,WCMB,25
Y,Y,0,149.9899902,WCMB,450
U,Y,0,79.98999023,WCMB,388
U,Y,0,149.9899902,WCMB,496
U,Y,0,149.9899902,WCMB,376
U,Y,0,79.98999023,WCMB,388
Y,Y,0,29.98999023,UNKW,450
U,N,0,9.989997864,WC,450
Y,Y,0,29.98999023,WC,496
U,Y,0,79.98999023,WCMB,388
N,Y,0,199.9899902,WCMB,105
N,Y,0,79.98999023,WCMB,388
U,Y,0,129.9899902,WCMB,450
U,Y,0,199.9899902,WCMB,250
U,Y,0,129.9899902,WCMB,121
N,Y,0,199.9899902,WCMB,333
N,Y,0,79.98999023,WCMB,450
U,Y,0,199.9899902,WCMB,388
U,Y,0,199.9899902,WCMB,6
U,Y,0,29.98999023,WC,557
U,Y,0,149.9899902,WCMB,121
U,Y,0,149.9899902,WCMB,388
U,Y,0,59.98999023,WCMB,388
U,Y,0,199.9899902,WCMB,448
U,Y,1,99.98999023,WCMB,420
N,Y,0,149.9899902,WCMB,557
U,Y,0,149.9899902,WCMB,557
U,Y,0,199.9899902,WCMB,261
U,Y,0,129.9899902,WCMB,138
U,Y,0,129.9899902,WCMB,450
U,Y,0,149.9899902,WCMB,388
U,Y,0,149.9899902,WCMB,388
U,N,0,79.98999023,WC,387
U,Y,0,149.9899902,WCMB,387
U,Y,0,59.98999023,WCMB,387
U,Y,1,9.989997864,UNKW,381
Y,Y,0,149.9899902,WCMB,387
U,Y,0,29.98999023,WC,387
Y,Y,1,99.98999023,WCMB,198
Y,Y,0,199.9899902,WCMB,449
U,Y,0,129.9899902,WCMB,495
U,Y,0,149.9899902,WCMB,495
U,Y,0,149.9899902,WCMB,387
U,Y,0,149.9899902,WCMB,449
U,Y,0,79.98999023,WCMB,495
N,Y,1,99.98999023,WCMB,75
Y,Y,0,79.98999023,WCMB,449
U,Y,0,149.9899902,WCMB,449
N,Y,0,149.9899902,WCMB,449
U,Y,1,9.989997864,WC,387
N,Y,1,99.98999023,WCMB,164
U,Y,0,129.9899902,WCMB,387
Y,N,0,129.9899902,WCMB,556
U,Y,0,29.98999023,WC,556
U,Y,0,149.9899902,WCMB,209
U,Y,0,129.9899902,WCMB,556
U,Y,0,149.9899902,WCMB,61
U,Y,1,99.98999023,WCMB,276
U,Y,0,129.9899902,WCMB,379
U,N,0,79.98999023,WC,449
U,Y,0,149.9899902,WCMB,387
U,Y,0,199.9899902,WCMB,432
U,Y,0,199.9899902,WCMB,24
U,Y,0,149.9899902,WCMB,449
U,Y,0,29.98999023,UNKW,495
U,Y,0,79.98999023,WCMB,495
U,N,0,29.98999023,WCMB,495
U,Y,0,149.9899902,WCMB,556
Y,N,0,29.98999023,WCMB,117
U,Y,0,149.9899902,WCMB,449
Y,Y,0,149.9899902,WCMB,21
Y,N,1,9.989997864,WCMB,276
U,N,0,29.98999023,WC,387
Y,Y,0,149.9899902,WCMB,387
U,N,0,29.98999023,WC,387
U,Y,1,79.98999023,WCMB,195
U,Y,0,149.9899902,WCMB,449
Y,Y,1,99.98999023,WCMB,63
U,N,1,9.989997864,UNKW,495
U,Y,0,79.98999023,WCMB,449
U,Y,0,79.98999023,WCMB,387
U,Y,0,129.9899902,WCMB,32
Y,Y,0,199.9899902,WCMB,10
U,Y,0,79.98999023,WCMB,495
U,Y,1,99.98999023,WCMB,375
Y,Y,0,59.98999023,WCMB,387
Y,Y,1,99.98999023,WCMB,84
Y,N,0,129.9899902,WCMB,387
U,Y,0,149.9899902,WCMB,449
N,Y,1,99.98999023,WCMB,387
Y,Y,0,199.9899902,WCMB,170
N,Y,0,149.9899902,WCMB,556
U,N,1,29.98999023,WC,362
U,N,1,9.989997864,WC,387
N,Y,0,149.9899902,WCMB,449
U,Y,0,59.98999023,WCMB,449
Y,Y,1,9.989997864,UNKW,495
U,Y,0,149.9899902,WCMB,78
Y,Y,1,99.98999023,WCMB,111
N,T,0,99.98999023,WCMB,322
U,Y,1,79.98999023,WCMB,73
U,Y,0,149.9899902,WCMB,165
Y,N,0,29.98999023,WC,556
Y,Y,0,149.9899902,WCMB,556
Y,Y,0,199.9899902,WCMB,7
N,Y,1,29.98999023,WCMB,390
U,Y,0,149.9899902,WCMB,387
U,N,0,29.98999023,WC,367
U,Y,0,79.98999023,WCMB,387
U,Y,0,79.98999023,WCMB,209
N,Y,0,199.9899902,WCMB,38
U,Y,0,59.98999023,WCMB,556
U,N,0,29.98999023,WCMB,495
U,Y,0,149.9899902,WCMB,495
U,Y,0,149.9899902,WCMB,556
U,Y,0,149.9899902,WCMB,449
U,Y,0,149.9899902,WCMB,495
U,Y,1,99.98999023,WCMB,121
U,Y,0,79.98999023,WCMB,556
U,Y,0,129.9899902,WCMB,92
N,Y,0,79.98999023,WCMB,495
Y,Y,0,149.9899902,WCMB,14
U,Y,0,149.9899902,WCMB,449
Y,Y,0,149.9899902,WCMB,387
U,Y,0,149.9899902,WCMB,387
U,N,1,9.989997864,UNKW,460
U,Y,0,79.98999023,WCMB,327
U,Y,1,99.98999023,WCMB,368
U,Y,0,149.9899902,WCMB,387
U,Y,0,149.9899902,WCMB,449
U,Y,0,79.98999023,WCMB,449
U,Y,0,79.98999023,WCMB,442
U,Y,0,199.9899902,WCMB,349
U,Y,0,149.9899902,WCMB,132
Y,N,1,9.989997864,WC,387
U,N,1,9.989997864,WC,449
U,Y,0,79.98999023,WCMB,449
U,Y,0,149.9899902,WCMB,495
U,Y,0,199.9899902,WCMB,104
U,N,0,129.9899902,WCMB,392
N,Y,0,149.9899902,WCMB,144
U,Y,1,29.98999023,WCMB,67
U,Y,0,149.9899902,WCMB,449
U,Y,1,99.98999023,WCMB,401
U,Y,0,199.9899902,WCMB,463
N,Y,0,79.98999023,WCMB,387
N,Y,0,129.9899902,WCMB,495
U,Y,0,149.9899902,WCMB,449
U,N,0,29.98999023,WCMB,65
U,N,0,129.9899902,WCMB,155
U,Y,0,149.9899902,WCMB,495
U,N,0,29.98999023,WC,556
U,Y,1,99.98999023,WCMB,122
U,Y,0,149.9899902,WCMB,387
U,Y,0,149.9899902,WCMB,387
U,Y,0,149.9899902,WCMB,495
N,Y,0,149.9899902,WCMB,283
U,Y,0,149.9899902,WCMB,241
U,T,0,199.9899902,WCMB,8
U,Y,0,149.9899902,WCMB,449
N,Y,0,199.9899902,WCMB,387
Y,Y,1,99.98999023,WCMB,55
Y,Y,1,99.98999023,WCMB,130
U,Y,0,149.9899902,WCMB,387
U,Y,0,79.98999023,WCMB,449
U,Y,0,199.9899902,WCMB,98
U,N,0,29.98999023,WC,556
U,Y,0,149.9899902,WCMB,449
U,Y,0,129.9899902,WCMB,173
U,Y,1,29.98999023,WCMB,278
U,N,0,129.9899902,WCMB,387
U,Y,0,149.9899902,WCMB,41
U,Y,0,79.98999023,WCMB,495
U,Y,0,149.9899902,WCMB,556
N,Y,0,149.9899902,WCMB,387
U,Y,0,149.9899902,WCMB,387
U,Y,0,149.9899902,WCMB,386
Y,Y,0,79.98999023,WCMB,386
N,Y,1,9.989997864,UNKW,555
U,Y,0,129.9899902,WCMB,448
U,Y,0,149.9899902,WCMB,122
N,Y,0,59.98999023,WCMB,386
U,Y,1,129.9899902,WCMB,54
N,Y,0,149.9899902,WCMB,161
Y,Y,0,149.9899902,WCMB,346
Y,Y,0,199.9899902,WCMB,54
Y,Y,0,129.9899902,WCMB,448
U,Y,1,99.98999023,WCMB,69
U,N,0,29.98999023,WCMB,386
U,N,0,29.98999023,WC,386
U,Y,0,149.9899902,WCMB,448
U,Y,0,149.9899902,WCMB,386
U,Y,0,79.98999023,WCMB,386
U,N,0,129.9899902,WCMB,386
U,Y,0,149.9899902,WCMB,448
U,N,0,129.9899902,WCMB,82
U,Y,0,149.9899902,WCMB,448
U,Y,0,79.98999023,WCMB,494
U,N,0,79.98999023,WC,386
U,Y,0,149.9899902,WCMB,145
U,Y,1,29.98999023,WCMB,386
U,Y,0,199.9899902,WCMB,76
U,Y,0,199.9899902,WCMB,149
Y,Y,0,199.9899902,WCMB,386
U,Y,0,129.9899902,WCMB,448
U,Y,0,149.9899902,WCMB,468
U,Y,0,149.9899902,WCMB,448
U,Y,0,149.9899902,WCMB,448
Y,Y,0,149.9899902,WCMB,555
U,N,0,129.9899902,WCMB,386
U,Y,0,79.98999023,WCMB,448
U,N,0,129.9899902,WCMB,448
U,Y,1,99.98999023,WCMB,263
U,Y,0,79.98999023,WCMB,555
U,Y,0,149.9899902,WCMB,555
U,Y,1,79.98999023,WCMB,388
U,Y,0,199.9899902,WCMB,107
U,Y,0,149.9899902,WCMB,386
U,Y,0,149.9899902,WCMB,555
U,Y,0,149.9899902,WCMB,448
U,Y,0,149.9899902,WCMB,494
U,Y,0,199.9899902,WCMB,117
U,Y,0,149.9899902,WCMB,222
Y,Y,0,149.9899902,WCMB,69
U,N,0,29.98999023,WCMB,448
U,Y,0,149.9899902,WCMB,386
U,Y,0,149.9899902,WCMB,448
U,Y,1,99.98999023,WCMB,127
U,Y,0,59.98999023,WCMB,555
U,Y,0,149.9899902,WCMB,448
U,Y,0,149.9899902,WCMB,52
U,Y,0,79.98999023,WCMB,448
U,N,0,129.9899902,WCMB,277
Y,Y,0,79.98999023,WCMB,555
Y,T,0,99.98999023,WCMB,176
U,Y,0,149.9899902,WCMB,159
U,Y,0,149.9899902,WCMB,494
U,N,0,129.9899902,WCMB,158
U,Y,0,59.98999023,WCMB,330
U,Y,0,149.9899902,WCMB,494
U,Y,0,149.9899902,WCMB,85
U,Y,0,199.9899902,WCMB,290
Y,N,0,129.9899902,WCMB,108
U,Y,0,129.9899902,WCMB,554
U,Y,0,199.9899902,WCMB,447
U,Y,1,99.98999023,WCMB,130
U,Y,1,9.989997864,UNKW,493
U,Y,0,149.9899902,WCMB,493
U,Y,0,29.98999023,WC,554
U,Y,0,199.9899902,WCMB,6
Y,Y,0,149.9899902,WCMB,180
Y,Y,1,99.98999023,WCMB,206
U,Y,0,129.9899902,WCMB,133
Y,Y,0,149.9899902,WCMB,127
U,Y,0,59.98999023,WCMB,371
U,Y,0,129.9899902,WCMB,429
U,N,0,129.9899902,WCMB,329
U,Y,0,29.98999023,WC,493
N,Y,0,59.98999023,WCMB,447
U,Y,0,149.9899902,WCMB,554
U,Y,0,149.9899902,WCMB,362
U,Y,0,149.9899902,WCMB,447
Y,N,0,29.98999023,WCMB,554
Y,N,0,29.98999023,UNKW,378
Y,Y,0,149.9899902,WCMB,385
U,N,0,129.9899902,WCMB,47
U,Y,1,29.98999023,WCMB,388
U,Y,0,59.98999023,WCMB,554
Y,N,1,9.989997864,UNKW,554
Y,Y,1,129.9899902,WCMB,67
U,Y,0,149.9899902,WCMB,554
U,Y,1,99.98999023,WCMB,95
N,Y,0,29.98999023,WC,447
N,Y,0,149.9899902,WCMB,493
U,N,0,129.9899902,WCMB,420
U,Y,0,59.98999023,WCMB,227
U,Y,0,199.9899902,WCMB,125
N,Y,0,149.9899902,WCMB,554
U,Y,0,79.98999023,WCMB,65
U,Y,1,99.98999023,WCMB,47
U,Y,0,79.98999023,WCMB,447
U,Y,0,149.9899902,WCMB,397
N,N,1,9.989997864,UNKW,554
Y,Y,0,149.9899902,WCMB,13
U,Y,0,149.9899902,WCMB,385
Y,Y,0,79.98999023,WCMB,554
U,Y,0,29.98999023,UNKW,493
U,Y,1,99.98999023,WCMB,289
Y,Y,1,9.989997864,WC,493
U,Y,1,9.989997864,UNKW,554
U,N,0,129.9899902,WCMB,385
U,Y,0,149.9899902,WCMB,493
Y,N,0,129.9899902,WCMB,231
U,N,0,9.989997864,UNKW,385
U,Y,0,149.9899902,WCMB,385
Y,Y,1,9.989997864,UNKW,385
Y,Y,0,59.98999023,WCMB,447
U,Y,0,79.98999023,WCMB,175
Y,Y,0,59.98999023,WCMB,281
U,Y,1,99.98999023,WCMB,98
Y,Y,1,99.98999023,WCMB,31
U,Y,1,99.98999023,WCMB,87
N,Y,1,79.98999023,WCMB,167
N,Y,0,199.9899902,WCMB,447
Y,Y,1,99.98999023,WCMB,264
U,Y,0,199.9899902,WCMB,273
U,Y,0,149.9899902,WCMB,554
U,Y,0,79.98999023,WCMB,543
U,Y,0,199.9899902,WCMB,493
Y,Y,0,129.9899902,WCMB,554
U,Y,0,129.9899902,WCMB,233
U,Y,0,149.9899902,WCMB,554
N,Y,0,149.9899902,WCMB,447
U,Y,0,149.9899902,WCMB,385
U,N,0,29.98999023,WCMB,383
U,Y,1,9.989997864,UNKW,447
U,Y,0,79.98999023,WCMB,447
U,Y,0,79.98999023,WCMB,385
U,Y,0,149.9899902,WCMB,385
N,Y,0,59.98999023,WCMB,497
U,N,0,29.98999023,WC,493
U,Y,0,199.9899902,WCMB,51
U,Y,0,149.9899902,WCMB,554
U,N,0,29.98999023,WCMB,447
U,T,0,199.9899902,WCMB,49
U,Y,0,149.9899902,WCMB,554
N,Y,0,199.9899902,WCMB,31
N,Y,0,249.9899902,WCMB,37
Y,Y,0,79.98999023,WCMB,447
U,Y,0,149.9899902,WCMB,554
Y,Y,0,149.9899902,WCMB,385
U,Y,0,199.9899902,WCMB,554
N,N,0,129.9899902,WCMB,138
U,Y,0,199.9899902,WCMB,447
U,U,0,99.98999023,UNKW,554
U,Y,0,199.9899902,WCMB,14
N,Y,0,59.98999023,WCMB,554
Y,Y,0,199.9899902,WCMB,93
U,Y,0,199.9899902,WCMB,301
Y,Y,0,79.98999023,WCMB,447
U,Y,0,29.98999023,WC,493
U,Y,0,149.9899902,WCMB,447
U,Y,1,99.98999023,WCMB,163
Y,Y,1,99.98999023,WCMB,294
U,Y,0,199.9899902,WCMB,35
Y,Y,1,99.98999023,WCMB,189
U,N,0,129.9899902,WCMB,447
U,Y,0,79.98999023,WCMB,385
Y,N,0,129.9899902,WCMB,8
N,Y,0,149.9899902,WCMB,554
N,Y,0,29.98999023,WC,554
N,Y,0,199.9899902,WCMB,132
Y,Y,0,79.98999023,WCMB,293
Y,Y,0,129.9899902,WCMB,447
U,Y,1,79.98999023,WCMB,385
U,N,0,29.98999023,WC,447
Y,Y,0,199.9899902,WCMB,119
U,Y,1,99.98999023,WCMB,354
Y,Y,0,149.9899902,WCMB,447
U,Y,0,149.9899902,WCMB,389
N,Y,0,199.9899902,WCMB,234
N,Y,0,199.9899902,WCMB,493
U,N,1,79.98999023,WCMB,146
U,Y,0,149.9899902,WCMB,554
U,Y,1,29.98999023,WCMB,56
U,N,0,29.98999023,WCMB,493
U,N,0,129.9899902,WCMB,227
Y,Y,0,149.9899902,WCMB,447
U,Y,0,79.98999023,WCMB,385
U,Y,0,149.9899902,WCMB,554
Y,Y,0,149.9899902,WCMB,447
U,Y,0,129.9899902,WCMB,140
U,Y,0,29.98999023,WC,554
U,Y,0,149.9899902,WCMB,554
U,N,1,9.989997864,WC,5
U,Y,0,29.98999023,WC,447
U,Y,0,149.9899902,WCMB,492
U,Y,1,99.98999023,WCMB,65
U,Y,0,199.9899902,WCMB,446
U,Y,0,79.98999023,WCMB,298
N,Y,0,199.9899902,WCMB,3
N,Y,0,149.9899902,WCMB,160
U,Y,0,199.9899902,WCMB,492
U,N,0,29.98999023,WC,384
U,Y,1,39.98999023,WCMB,151
U,N,0,9.989997864,WC,446
Y,N,0,399.9899902,WCMB,104
U,Y,0,149.9899902,WCMB,492
N,Y,0,149.9899902,WCMB,384
U,Y,0,149.9899902,WCMB,162
N,N,1,79.98999023,WCMB,123
U,Y,0,149.9899902,WCMB,370
Y,Y,0,149.9899902,WCMB,492
U,Y,0,29.98999023,WC,492
Y,Y,0,199.9899902,WCMB,141
N,T,0,99.98999023,WCMB,233
U,Y,0,59.98999023,WCMB,492
N,Y,0,199.9899902,WCMB,492
U,Y,0,199.9899902,WCMB,41
U,Y,0,199.9899902,WCMB,492
U,Y,0,79.98999023,WCMB,553
U,Y,0,79.98999023,WCMB,553
U,Y,1,99.98999023,WCMB,146
U,Y,0,149.9899902,WCMB,384
Y,Y,1,99.98999023,WCMB,384
N,Y,0,149.9899902,WCMB,384
Y,N,1,9.989997864,UNKW,384
U,Y,1,99.98999023,WCMB,230
U,Y,0,149.9899902,WCMB,411
Y,Y,0,149.9899902,WCMB,446
U,U,0,99.98999023,UNKW,22
U,Y,0,199.9899902,WCMB,492
Y,N,0,129.9899902,WCMB,384
N,Y,0,149.9899902,WCMB,492
U,Y,0,149.9899902,WCMB,384
U,Y,0,79.98999023,WCMB,446
Y,N,0,59.98999023,WC,182
U,N,0,9.989997864,UNKW,553
N,N,0,129.9899902,WCMB,54
U,N,0,9.989997864,UNKW,492
U,N,0,29.98999023,WC,384
Y,Y,0,149.9899902,WCMB,553
U,N,0,29.98999023,UNKW,446
U,N,0,9.989997864,UNKW,553
U,Y,0,29.98999023,UNKW,384
U,N,0,79.98999023,WC,446
Y,Y,0,149.9899902,WCMB,152
U,Y,0,79.98999023,WCMB,492
U,Y,0,149.9899902,WCMB,492
U,Y,1,99.98999023,WCMB,61
N,T,0,99.98999023,WCMB,343
U,Y,0,149.9899902,WCMB,384
U,Y,0,149.9899902,WCMB,384
U,Y,0,29.98999023,WC,446
U,Y,1,99.98999023,WCMB,261
U,Y,0,149.9899902,WCMB,492
N,Y,0,129.9899902,WCMB,553
U,Y,0,149.9899902,WCMB,446
U,Y,1,129.9899902,WCMB,123
U,Y,0,149.9899902,WCMB,384
U,Y,0,149.9899902,WCMB,446
U,Y,0,149.9899902,UNKW,550
Y,Y,0,149.9899902,WCMB,384
U,Y,0,149.9899902,WCMB,384
Y,Y,0,29.98999023,WC,446
Y,Y,0,149.9899902,WCMB,492
Y,Y,0,149.9899902,WCMB,446
U,Y,1,79.98999023,WCMB,255
U,Y,0,149.9899902,WCMB,492
U,Y,0,129.9899902,WCMB,492
U,Y,1,99.98999023,WCMB,120
N,Y,1,99.98999023,WCMB,88
U,Y,0,199.9899902,WCMB,366
U,Y,0,199.9899902,WCMB,33
Y,Y,1,99.98999023,WCMB,326
U,Y,0,149.9899902,WCMB,553
U,Y,0,129.9899902,WCMB,384
Y,Y,0,149.9899902,WCMB,161
U,Y,0,199.9899902,WCMB,132
Y,Y,0,199.9899902,WCMB,446
U,Y,0,149.9899902,WCMB,553
U,N,1,9.989997864,UNKW,384
U,Y,0,149.9899902,WCMB,92
U,N,0,99.98999023,WC,243
N,N,1,29.98999023,WC,492
N,N,1,9.989997864,WCMB,173
U,Y,0,149.9899902,WCMB,553
U,N,1,79.98999023,WCMB,102
N,Y,1,9.989997864,WC,359
U,Y,0,149.9899902,WCMB,237
U,Y,0,59.98999023,WCMB,446
U,N,1,9.989997864,UNKW,432
U,Y,0,149.9899902,WCMB,553
U,Y,1,99.98999023,WCMB,45
U,Y,0,149.9899902,WCMB,492
U,Y,0,199.9899902,WCMB,118
U,Y,0,199.9899902,WCMB,315
U,Y,0,149.9899902,WCMB,446
U,Y,0,79.98999023,WCMB,384
U,Y,0,59.98999023,WCMB,492
Y,N,0,129.9899902,WCMB,401
U,Y,0,199.9899902,WCMB,483
N,Y,0,199.9899902,WCMB,553
U,N,0,129.9899902,WCMB,127
U,Y,0,149.9899902,WCMB,196
U,Y,1,99.98999023,WCMB,157
U,T,0,99.98999023,WCMB,52
U,Y,1,99.98999023,WCMB,234
U,Y,1,129.9899902,WCMB,350
U,Y,0,149.9899902,WCMB,366
U,N,0,29.98999023,UNKW,491
U,Y,0,29.98999023,WC,383
N,Y,0,149.9899902,WCMB,445
U,N,0,29.98999023,UNKW,383
U,N,0,29.98999023,WC,383
U,Y,0,129.9899902,WCMB,552
U,Y,0,79.98999023,WCMB,383
U,Y,0,149.9899902,WCMB,491
U,N,0,29.98999023,WC,445
U,Y,0,149.9899902,WCMB,445
Y,Y,0,199.9899902,WCMB,445
N,Y,0,29.98999023,WC,383
U,Y,1,9.989997864,UNKW,383
U,Y,0,149.9899902,WCMB,383
U,Y,0,149.9899902,WCMB,491
U,Y,0,149.9899902,WCMB,383
N,Y,0,149.9899902,WCMB,383
U,Y,0,149.9899902,WCMB,383
U,N,0,129.9899902,WCMB,138
U,Y,0,199.9899902,WCMB,491
N,Y,0,79.98999023,WCMB,347
U,Y,0,149.9899902,WCMB,552
U,Y,0,199.9899902,WCMB,91
Y,Y,0,59.98999023,WCMB,383
U,Y,1,99.98999023,WCMB,331
U,Y,1,99.98999023,WCMB,60
Y,Y,0,149.9899902,WCMB,383
N,Y,0,79.98999023,WCMB,445
U,T,0,99.98999023,WCMB,44
U,Y,0,59.98999023,WCMB,445
U,Y,0,149.9899902,WCMB,383
Y,Y,0,149.9899902,WCMB,445
U,Y,0,149.9899902,WCMB,491
U,Y,0,149.9899902,WCMB,187
U,Y,0,149.9899902,WCMB,445
U,Y,0,129.9899902,WCMB,28
Y,Y,0,129.9899902,WCMB,302
U,Y,0,59.98999023,WCMB,445
U,Y,1,29.98999023,WCMB,307
Y,Y,0,199.9899902,WCMB,230
U,Y,1,99.98999023,WCMB,61
U,Y,0,129.9899902,WCMB,552
Y,Y,0,199.9899902,WCMB,7
U,Y,0,149.9899902,WCMB,552
U,Y,0,199.9899902,WCMB,552
U,Y,0,149.9899902,WCMB,445
U,Y,1,99.98999023,WCMB,196
U,N,0,129.9899902,WCMB,552
U,Y,0,149.9899902,WCMB,491
U,Y,1,79.98999023,WCMB,37
U,Y,0,199.9899902,WCMB,445
U,Y,0,149.9899902,WCMB,76
U,Y,0,149.9899902,WCMB,445
U,Y,1,99.98999023,WCMB,257
U,Y,0,199.9899902,WCMB,491
U,Y,0,149.9899902,WCMB,445
U,Y,0,149.9899902,WCMB,383
U,Y,0,149.9899902,WCMB,383
Y,Y,0,149.9899902,WCMB,498
Y,Y,0,149.9899902,WCMB,445
U,Y,0,149.9899902,WCMB,110
U,N,0,29.98999023,UNKW,445
U,N,0,129.9899902,WCMB,449
U,N,0,129.9899902,WCMB,239
N,Y,0,79.98999023,WCMB,383
U,Y,0,149.9899902,WCMB,491
U,Y,0,149.9899902,WCMB,383
U,N,0,9.989997864,UNKW,552
U,N,0,129.9899902,WCMB,491
U,Y,0,149.9899902,WCMB,385
U,N,0,29.98999023,WCMB,383
Y,N,0,129.9899902,WCMB,445
U,Y,0,149.9899902,WCMB,491
U,N,1,39.98999023,WC,312
Y,N,0,129.9899902,WCMB,491
U,Y,0,149.9899902,WCMB,383
U,Y,0,149.9899902,WCMB,552
Y,N,1,9.989997864,UNKW,100
U,Y,0,149.9899902,WCMB,383
U,N,0,9.989997864,UNKW,445
Y,Y,0,79.98999023,WCMB,552
U,Y,1,99.98999023,WCMB,334
U,Y,0,149.9899902,WCMB,383
U,Y,0,79.98999023,WCMB,445
U,Y,0,129.9899902,WCMB,445
Y,Y,0,149.9899902,WCMB,552
