Customer_info$Customer.Customer_ID,Product.new_cell,Product.dualband,Product.refurb_new,Product.hnd_price,Product.hnd_webcap,Product.eqpdays
1038299,U,N,N,129.9899902,WCMB,371
1038300,U,Y,N,199.9899902,WCMB,84
1038301,U,Y,N,59.98999023,WCMB,505
1038302,U,Y,R,99.98999023,WCMB,291
1038303,U,Y,N,59.98999023,WCMB,428
1038304,U,N,R,9.989997864,NA,505
1038305,U,Y,N,29.98999023,WC,567
1038306,U,Y,N,149.9899902,WCMB,505
1038307,U,Y,N,59.98999023,WCMB,567
1038308,U,Y,N,79.98999023,WCMB,505
1038309,U,Y,N,29.98999023,WC,391
1038310,N,Y,N,149.9899902,WCMB,499
1038311,Y,Y,N,149.9899902,WCMB,5
1038312,Y,Y,R,99.98999023,WCMB,139
1038313,Y,Y,R,9.989997864,NA,276
1038314,U,Y,R,79.98999023,WCMB,139
1038315,Y,N,R,9.989997864,NA,6
1038316,N,Y,N,79.98999023,WCMB,567
1038317,U,Y,N,149.9899902,WCMB,674
1038318,U,Y,N,149.9899902,WCMB,438
1038319,Y,Y,N,129.9899902,WCMB,315
1038320,U,Y,N,59.98999023,WCMB,505
1038321,N,Y,N,149.9899902,WCMB,255
1038322,U,Y,N,59.98999023,WCMB,99
1038323,U,Y,N,59.98999023,WCMB,505
1038324,U,Y,N,79.98999023,WCMB,505
1038325,Y,Y,N,149.9899902,WCMB,567
1038326,U,Y,N,149.9899902,WCMB,183
1038327,Y,Y,R,39.98999023,WCMB,307
1038328,N,N,R,9.989997864,WCMB,417
1038329,Y,Y,N,79.98999023,WCMB,613
1038330,U,Y,R,99.98999023,WCMB,289
1038331,Y,Y,R,79.98999023,WCMB,273
1038332,U,Y,N,149.9899902,WCMB,108
1038333,U,Y,N,79.98999023,WCMB,505
1038334,Y,Y,N,59.98999023,WCMB,505
1038335,U,Y,N,79.98999023,WCMB,674
1038336,U,Y,N,79.98999023,WCMB,505
1038337,Y,Y,N,79.98999023,WCMB,567
1038338,U,Y,N,59.98999023,WCMB,567
1038339,U,Y,R,29.98999023,WCMB,322
1038340,N,Y,N,149.9899902,WCMB,61
1038341,U,N,N,29.98999023,WC,674
1038342,U,Y,N,129.9899902,WCMB,505
1038343,U,Y,N,79.98999023,WCMB,613
1038344,Y,Y,N,129.9899902,WCMB,505
1038345,U,Y,N,149.9899902,WCMB,11
1038346,U,N,R,79.98999023,WCMB,151
1038347,U,Y,N,59.98999023,WCMB,613
1038348,U,T,N,99.98999023,WCMB,40
1038349,U,N,R,9.989997864,WCMB,443
1038350,Y,Y,N,29.98999023,WC,288
1038351,Y,Y,N,79.98999023,WCMB,505
1038352,N,N,N,29.98999023,WC,613
1038353,U,Y,N,149.9899902,WCMB,505
1038354,Y,Y,R,79.98999023,WCMB,226
1038355,U,Y,N,149.9899902,WCMB,567
1038356,U,N,N,59.98999023,WC,505
1038357,Y,Y,N,129.9899902,WCMB,505
1038358,U,N,N,29.98999023,NA,613
1038359,U,Y,R,99.98999023,WCMB,213
1038360,U,N,N,29.98999023,NA,505
1038361,U,Y,R,99.98999023,WCMB,206
1038362,U,Y,N,149.9899902,WCMB,674
1038363,U,N,N,29.98999023,NA,613
1038364,U,Y,N,199.9899902,WCMB,125
1038365,Y,Y,N,79.98999023,WCMB,505
1038366,U,Y,N,149.9899902,WCMB,505
1038367,U,Y,N,199.9899902,WCMB,254
1038368,N,Y,N,149.9899902,WCMB,494
1038369,U,Y,N,199.9899902,WCMB,55
1038370,U,Y,N,59.98999023,WCMB,505
1038371,N,Y,N,149.9899902,WCMB,188
1038372,U,Y,N,59.98999023,WCMB,567
1038373,U,Y,R,129.9899902,WCMB,144
1038374,U,N,N,29.98999023,WC,356
1038375,U,N,N,29.98999023,NA,342
1038376,U,Y,N,59.98999023,WCMB,341
1038377,U,Y,R,99.98999023,WCMB,415
1038378,U,Y,N,79.98999023,WCMB,673
1038379,U,Y,N,149.9899902,WCMB,566
1038380,U,Y,N,199.9899902,WCMB,109
1038381,Y,Y,N,79.98999023,WCMB,566
1038382,U,Y,N,59.98999023,WCMB,566
1038383,U,N,N,79.98999023,WC,274
1038384,U,Y,N,59.98999023,WCMB,612
1038385,U,Y,R,9.989997864,WC,504
1038386,U,Y,N,129.9899902,WCMB,504
1038387,U,Y,N,149.9899902,WCMB,54
1038388,U,Y,R,99.98999023,WCMB,187
1038389,U,Y,N,149.9899902,WCMB,566
1038390,U,Y,N,59.98999023,WCMB,673
1038391,U,N,N,29.98999023,WCMB,565
1038392,Y,Y,R,79.98999023,WCMB,215
1038393,Y,N,N,29.98999023,WCMB,259
1038394,Y,N,R,29.98999023,WC,673
1038395,Y,Y,N,79.98999023,WCMB,501
1038396,U,Y,R,99.98999023,WCMB,300
1038397,Y,T,N,99.98999023,WCMB,228
1038398,N,Y,N,129.9899902,WCMB,504
1038399,Y,Y,N,129.9899902,WCMB,117
1038400,U,T,N,99.98999023,WCMB,69
1038401,N,Y,N,59.98999023,WCMB,504
1038402,U,Y,N,59.98999023,WCMB,40
1038403,N,Y,N,199.9899902,WCMB,223
1038404,U,N,N,129.9899902,WCMB,51
1038405,N,Y,N,199.9899902,WCMB,68
1038406,Y,Y,R,9.989997864,NA,78
1038407,U,Y,N,79.98999023,WCMB,566
1038408,U,Y,N,149.9899902,WCMB,566
1038409,U,Y,N,29.98999023,NA,504
1038410,N,N,N,29.98999023,WCMB,673
1038411,U,Y,N,149.9899902,WCMB,273
1038412,U,Y,N,79.98999023,WCMB,673
1038413,U,Y,N,29.98999023,NA,612
1038414,U,Y,N,29.98999023,WC,-1
1038415,U,Y,N,59.98999023,WCMB,566
1038416,U,T,N,99.98999023,WCMB,133
1038417,U,N,N,129.9899902,WCMB,322
1038418,U,T,N,99.98999023,WCMB,62
1038419,U,Y,N,59.98999023,WCMB,504
1038420,Y,Y,N,149.9899902,WCMB,87
1038421,U,Y,R,29.98999023,WCMB,153
1038422,N,Y,N,199.9899902,WCMB,103
1038423,U,Y,N,79.98999023,WCMB,505
1038424,U,Y,N,79.98999023,WCMB,673
1038425,N,T,N,199.9899902,WCMB,53
1038426,Y,Y,R,99.98999023,WCMB,344
1038427,U,Y,N,199.9899902,WCMB,40
1038428,U,Y,N,129.9899902,WCMB,504
1038429,N,Y,N,59.98999023,WCMB,612
1038430,U,Y,N,59.98999023,WCMB,154
1038431,N,Y,N,199.9899902,WCMB,7
1038432,N,N,R,9.989997864,WC,504
1038433,N,N,N,129.9899902,WCMB,94
1038434,N,N,N,29.98999023,NA,566
1038435,U,Y,N,199.9899902,WCMB,284
1038436,U,Y,N,29.98999023,WC,612
1038437,Y,N,R,79.98999023,WCMB,23
1038438,U,Y,N,59.98999023,WCMB,566
1038439,U,Y,N,59.98999023,WCMB,278
1038440,U,Y,N,149.9899902,WCMB,566
1038441,U,Y,R,79.98999023,WCMB,132
1038442,N,Y,N,149.9899902,WCMB,504
1038443,Y,Y,N,149.9899902,WCMB,496
1038444,Y,Y,N,199.9899902,WCMB,345
1038445,U,N,N,29.98999023,WC,612
1038446,U,N,N,79.98999023,WC,504
1038447,N,Y,N,129.9899902,WCMB,312
1038448,U,Y,N,79.98999023,WCMB,566
1038449,Y,Y,N,149.9899902,WCMB,504
1038450,U,Y,N,79.98999023,WCMB,504
1038451,N,Y,N,79.98999023,WCMB,504
1038452,U,N,R,29.98999023,WC,451
1038453,U,Y,R,129.9899902,WCMB,97
1038454,N,Y,N,59.98999023,WCMB,612
1038455,U,Y,N,59.98999023,WCMB,612
1038456,U,Y,N,149.9899902,WCMB,504
1038457,U,Y,R,99.98999023,WCMB,115
1038458,U,Y,N,149.9899902,WCMB,504
1038459,U,Y,N,149.9899902,WCMB,611
1038460,U,Y,N,29.98999023,WC,23
1038461,Y,Y,N,59.98999023,WCMB,672
1038462,U,N,N,29.98999023,WCMB,438
1038463,U,Y,N,79.98999023,WCMB,565
1038464,U,N,N,59.98999023,WC,480
1038465,N,Y,N,149.9899902,WCMB,472
1038466,Y,N,N,29.98999023,WC,611
1038467,U,Y,N,149.9899902,WCMB,672
1038468,Y,Y,N,149.9899902,WCMB,611
1038469,Y,Y,R,9.989997864,NA,672
1038470,Y,Y,N,59.98999023,WCMB,503
1038471,Y,Y,R,9.989997864,WC,611
1038472,N,Y,N,79.98999023,WCMB,503
1038473,U,Y,N,79.98999023,WCMB,611
1038474,U,Y,N,29.98999023,NA,503
1038475,N,T,N,99.98999023,WCMB,94
1038476,Y,Y,N,129.9899902,WCMB,254
1038477,Y,N,N,29.98999023,WC,218
1038478,U,Y,N,59.98999023,WCMB,503
1038479,U,N,N,29.98999023,WC,565
1038480,N,Y,N,129.9899902,WCMB,672
1038481,Y,N,N,129.9899902,WCMB,65
1038482,N,Y,N,149.9899902,WCMB,565
1038483,Y,N,N,29.98999023,WC,503
1038484,N,Y,N,29.98999023,NA,503
1038485,U,Y,N,149.9899902,WCMB,503
1038486,U,Y,R,9.989997864,NA,672
1038487,U,T,N,99.98999023,WCMB,355
1038488,U,Y,N,79.98999023,WCMB,503
1038489,Y,T,N,199.9899902,WCMB,2
1038490,U,Y,N,149.9899902,WCMB,192
1038491,Y,Y,N,59.98999023,WCMB,565
1038492,U,Y,N,149.9899902,WCMB,503
1038493,N,N,N,29.98999023,WCMB,475
1038494,U,Y,N,149.9899902,WCMB,287
1038495,U,Y,N,149.9899902,WCMB,70
1038496,Y,N,N,29.98999023,NA,611
1038497,U,Y,N,79.98999023,WCMB,503
1038498,Y,Y,N,79.98999023,WCMB,672
1038499,Y,Y,N,79.98999023,WCMB,503
1038500,U,Y,N,149.9899902,WCMB,422
1038501,N,Y,R,9.989997864,WC,672
1038502,N,Y,N,199.9899902,WCMB,307
1038503,N,Y,N,149.9899902,WCMB,611
1038504,U,Y,R,29.98999023,WCMB,497
1038505,U,Y,N,149.9899902,WCMB,565
1038506,Y,Y,R,9.989997864,WC,565
1038507,U,Y,N,199.9899902,WCMB,224
1038508,U,T,N,199.9899902,WCMB,50
1038509,Y,Y,N,199.9899902,WCMB,174
1038510,U,Y,N,499.9899902,WCMB,161
1038511,U,Y,N,79.98999023,WCMB,419
1038512,U,Y,N,29.98999023,WC,565
1038513,U,Y,N,79.98999023,WCMB,611
1038514,N,Y,N,149.9899902,WCMB,99
1038515,N,Y,N,149.9899902,WCMB,52
1038516,N,Y,R,99.98999023,WCMB,169
1038517,U,Y,R,99.98999023,WCMB,226
1038518,Y,Y,N,59.98999023,WCMB,611
1038519,N,N,N,29.98999023,NA,503
1038520,U,N,N,NA,WC,611
1038521,U,Y,N,29.98999023,NA,601
1038522,U,N,N,29.98999023,WC,565
1038523,U,N,N,29.98999023,WCMB,565
1038524,U,Y,N,79.98999023,WCMB,503
1038525,N,Y,N,79.98999023,WCMB,565
1038526,Y,Y,N,149.9899902,WCMB,503
1038527,U,Y,N,59.98999023,WCMB,154
1038528,U,Y,N,79.98999023,WCMB,565
1038529,U,N,N,29.98999023,WCMB,672
1038530,Y,N,N,29.98999023,NA,503
1038531,U,Y,N,59.98999023,WCMB,672
1038532,U,Y,N,79.98999023,WCMB,565
1038533,U,N,N,29.98999023,NA,294
1038534,U,Y,N,149.9899902,WCMB,503
1038535,Y,N,N,129.9899902,WCMB,189
1038536,U,Y,N,199.9899902,WCMB,253
1038537,U,N,N,29.98999023,WC,611
1038538,N,Y,R,99.98999023,WCMB,203
1038539,Y,Y,N,149.9899902,WCMB,332
1038540,N,Y,N,149.9899902,WCMB,503
1038541,U,Y,N,79.98999023,WCMB,611
1038542,N,N,N,129.9899902,WCMB,237
1038543,U,Y,N,149.9899902,WCMB,611
1038544,U,Y,N,59.98999023,WCMB,672
1038545,Y,Y,N,149.9899902,WCMB,165
1038546,U,Y,N,79.98999023,WCMB,564
1038547,U,Y,R,39.98999023,WCMB,354
1038548,N,Y,N,149.9899902,WCMB,671
1038549,U,Y,N,59.98999023,WCMB,502
1038550,U,Y,R,99.98999023,WCMB,331
1038551,Y,Y,N,79.98999023,WCMB,610
1038552,N,Y,N,199.9899902,WCMB,500
1038553,U,Y,N,199.9899902,WCMB,13
1038554,U,Y,N,149.9899902,WCMB,610
1038555,N,Y,N,79.98999023,WCMB,502
1038556,U,Y,R,9.989997864,WC,610
1038557,U,Y,N,149.9899902,WCMB,564
1038558,U,Y,N,129.9899902,WCMB,35
1038559,N,Y,R,99.98999023,WCMB,341
1038560,U,Y,N,149.9899902,WCMB,671
1038561,U,Y,R,29.98999023,WCMB,197
1038562,U,N,N,129.9899902,WCMB,212
1038563,N,N,R,9.989997864,WC,610
1038564,N,Y,R,9.989997864,NA,502
1038565,U,Y,N,29.98999023,NA,610
1038566,Y,Y,N,199.9899902,WCMB,118
1038567,N,Y,N,29.98999023,NA,502
1038568,Y,Y,N,29.98999023,NA,564
1038569,N,T,N,99.98999023,WCMB,43
1038570,U,Y,R,9.989997864,WC,671
1038571,U,Y,N,79.98999023,WCMB,564
1038572,U,Y,N,149.9899902,WCMB,502
1038573,U,Y,N,129.9899902,WCMB,564
1038574,Y,N,N,NA,WC,115
1038575,U,Y,R,29.98999023,WCMB,304
1038576,U,Y,N,149.9899902,WCMB,389
1038577,U,Y,N,29.98999023,NA,564
1038578,U,Y,R,29.98999023,WCMB,28
1038579,U,Y,N,199.9899902,WCMB,226
1038580,U,Y,N,149.9899902,WCMB,88
1038581,U,Y,N,149.9899902,WCMB,422
1038582,U,Y,R,79.98999023,WCMB,192
1038583,U,Y,N,79.98999023,WCMB,564
1038584,U,Y,R,9.989997864,WC,502
1038585,U,Y,N,199.9899902,WCMB,156
1038586,Y,Y,N,59.98999023,WCMB,492
1038587,N,N,N,29.98999023,WC,564
1038588,U,Y,N,199.9899902,WCMB,43
1038589,U,Y,N,149.9899902,WCMB,564
1038590,Y,Y,N,29.98999023,NA,42
1038591,U,Y,N,199.9899902,WCMB,564
1038592,U,Y,N,149.9899902,WCMB,114
1038593,U,Y,R,79.98999023,WCMB,52
1038594,U,Y,R,99.98999023,WCMB,286
1038595,U,Y,N,59.98999023,WCMB,341
1038596,N,Y,N,129.9899902,WCMB,123
1038597,U,Y,N,129.9899902,WCMB,180
1038598,U,Y,R,99.98999023,WCMB,303
1038599,U,Y,N,149.9899902,WCMB,92
1038600,U,Y,N,79.98999023,WCMB,610
1038601,Y,Y,N,199.9899902,WCMB,502
1038602,Y,N,N,129.9899902,WCMB,3
1038603,U,Y,N,79.98999023,WCMB,343
1038604,Y,Y,N,149.9899902,WCMB,32
1038605,U,Y,N,79.98999023,WCMB,610
1038606,U,N,N,29.98999023,WC,502
1038607,Y,Y,R,9.989997864,NA,502
1038608,U,Y,N,199.9899902,WCMB,31
1038609,U,Y,N,149.9899902,WCMB,564
1038610,U,N,N,29.98999023,WCMB,610
1038611,U,Y,N,79.98999023,WCMB,562
1038612,U,Y,N,29.98999023,WC,610
1038613,U,N,N,29.98999023,WCMB,564
1038614,U,Y,N,149.9899902,WCMB,671
1038615,Y,Y,N,149.9899902,WCMB,242
1038616,U,Y,N,149.9899902,WCMB,605
1038617,U,Y,R,99.98999023,WCMB,145
1038618,U,Y,N,79.98999023,WCMB,671
1038619,U,Y,N,199.9899902,WCMB,270
1038620,U,Y,N,149.9899902,WCMB,671
1038621,N,N,R,9.989997864,WCMB,144
1038622,N,Y,R,129.9899902,WCMB,51
1038623,U,N,N,29.98999023,NA,502
1038624,U,Y,N,59.98999023,WCMB,502
1038625,U,Y,N,149.9899902,WCMB,610
1038626,U,Y,R,129.9899902,WCMB,49
1038627,U,N,N,29.98999023,NA,502
1038628,U,N,R,79.98999023,WCMB,96
1038629,U,Y,N,149.9899902,WCMB,609
1038630,N,T,N,99.98999023,WCMB,168
1038631,N,Y,R,99.98999023,WCMB,150
1038632,U,Y,N,149.9899902,WCMB,635
1038633,U,Y,N,199.9899902,WCMB,463
1038634,U,Y,N,29.98999023,NA,603
1038635,Y,Y,N,149.9899902,WCMB,501
1038636,N,Y,N,149.9899902,WCMB,257
1038637,N,Y,N,129.9899902,WCMB,654
1038638,Y,Y,N,79.98999023,WCMB,501
1038639,U,Y,N,59.98999023,WCMB,670
1038640,U,N,N,29.98999023,WC,609
1038641,U,N,N,29.98999023,NA,609
1038642,N,Y,N,149.9899902,WCMB,670
1038643,U,Y,N,129.9899902,WCMB,181
1038644,U,Y,N,59.98999023,WCMB,501
1038645,U,Y,R,79.98999023,WCMB,18
1038646,U,Y,R,39.98999023,WCMB,375
1038647,Y,Y,N,149.9899902,WCMB,609
1038648,Y,Y,N,129.9899902,WCMB,30
1038649,N,Y,R,9.989997864,WC,609
1038650,U,Y,N,59.98999023,WCMB,272
1038651,U,N,N,29.98999023,WCMB,670
1038652,U,Y,N,199.9899902,WCMB,32
1038653,N,Y,N,79.98999023,WCMB,609
1038654,U,Y,N,79.98999023,WCMB,501
1038655,U,Y,N,79.98999023,WCMB,501
1038656,U,N,N,29.98999023,WC,609
1038657,Y,Y,N,149.9899902,WCMB,670
1038658,U,Y,N,79.98999023,WCMB,609
1038659,Y,Y,N,199.9899902,WCMB,609
1038660,U,N,N,29.98999023,WCMB,670
1038661,U,Y,N,149.9899902,WCMB,415
1038662,U,N,N,129.9899902,WCMB,189
1038663,U,Y,N,129.9899902,WCMB,161
1038664,U,Y,N,149.9899902,WCMB,259
1038665,Y,Y,N,149.9899902,WCMB,501
1038666,U,Y,N,59.98999023,WCMB,501
1038667,U,N,N,129.9899902,WCMB,379
1038668,Y,Y,N,29.98999023,NA,609
1038669,U,Y,R,99.98999023,WCMB,139
1038670,U,Y,N,79.98999023,WCMB,563
1038671,U,N,N,129.9899902,WCMB,216
1038672,U,Y,N,149.9899902,WCMB,509
1038673,U,N,N,29.98999023,NA,563
1038674,U,Y,N,59.98999023,WCMB,501
1038675,U,Y,N,29.98999023,NA,183
1038676,N,Y,R,79.98999023,WCMB,351
1038677,U,Y,N,59.98999023,WCMB,501
1038678,Y,Y,N,149.9899902,WCMB,37
1038679,Y,Y,N,79.98999023,WCMB,464
1038680,U,Y,N,79.98999023,WCMB,478
1038681,U,Y,R,9.989997864,NA,299
1038682,U,Y,R,39.98999023,WCMB,438
1038683,Y,Y,N,149.9899902,WCMB,563
1038684,U,Y,N,149.9899902,WCMB,39
1038685,U,N,N,29.98999023,NA,501
1038686,U,Y,N,59.98999023,WCMB,608
1038687,U,Y,N,79.98999023,WCMB,609
1038688,U,Y,N,149.9899902,WCMB,313
1038689,U,N,N,129.9899902,WCMB,40
1038690,Y,Y,N,199.9899902,WCMB,202
1038691,U,Y,N,199.9899902,WCMB,563
1038692,N,N,N,129.9899902,WCMB,308
1038693,N,Y,N,29.98999023,NA,563
1038694,U,N,N,79.98999023,WC,501
1038695,U,Y,N,59.98999023,WCMB,609
1038696,U,Y,N,29.98999023,NA,563
1038697,U,Y,N,149.9899902,WCMB,501
1038698,U,Y,N,149.9899902,WCMB,255
1038699,U,Y,N,79.98999023,WCMB,670
1038700,U,Y,N,79.98999023,WCMB,501
1038701,U,Y,N,149.9899902,WCMB,501
1038702,U,Y,N,149.9899902,WCMB,563
1038703,U,N,N,129.9899902,WCMB,388
1038704,U,Y,N,149.9899902,WCMB,154
1038705,N,N,R,79.98999023,WCMB,320
1038706,U,N,N,29.98999023,NA,609
1038707,U,Y,N,79.98999023,WCMB,609
1038708,U,Y,R,99.98999023,WCMB,366
1038709,N,N,N,129.9899902,WCMB,118
1038710,U,Y,N,149.9899902,WCMB,670
1038711,U,N,N,29.98999023,WC,501
1038712,U,Y,N,149.9899902,WCMB,669
1038713,N,Y,N,199.9899902,WCMB,185
1038714,U,Y,R,99.98999023,WCMB,333
1038715,U,Y,N,79.98999023,WCMB,500
1038716,N,Y,N,29.98999023,WC,562
1038717,U,Y,N,149.9899902,WCMB,669
1038718,U,Y,N,149.9899902,WCMB,315
1038719,U,Y,N,149.9899902,WCMB,669
1038720,U,Y,R,9.989997864,WC,500
1038721,U,Y,N,59.98999023,WCMB,500
1038722,U,Y,N,59.98999023,WCMB,669
1038723,Y,Y,N,59.98999023,WCMB,669
1038724,U,Y,N,29.98999023,NA,562
1038725,N,Y,N,199.9899902,WCMB,562
1038726,Y,N,N,129.9899902,WCMB,340
1038727,Y,Y,R,29.98999023,WCMB,426
1038728,Y,Y,N,199.9899902,WCMB,93
1038729,U,Y,N,149.9899902,WCMB,562
1038730,U,Y,N,79.98999023,WCMB,493
1038731,U,Y,N,129.9899902,WCMB,500
1038732,Y,Y,N,79.98999023,WCMB,500
1038733,Y,U,N,NA,UNKW,25
1038734,Y,Y,N,79.98999023,WCMB,145
1038735,U,N,N,29.98999023,WCMB,500
1038736,U,N,N,29.98999023,WC,267
1038737,N,Y,N,79.98999023,WCMB,562
1038738,N,Y,R,29.98999023,WCMB,385
1038739,U,N,N,29.98999023,WC,669
1038740,Y,Y,N,129.9899902,WCMB,95
1038741,U,N,N,129.9899902,WCMB,75
1038742,Y,N,R,9.989997864,WC,669
1038743,U,Y,N,29.98999023,WC,500
1038744,U,Y,R,39.98999023,WCMB,265
1038745,U,Y,N,59.98999023,WCMB,500
1038746,N,Y,N,79.98999023,WCMB,370
1038747,U,N,N,29.98999023,NA,61
1038748,U,Y,N,149.9899902,WCMB,608
1038749,Y,Y,N,149.9899902,WCMB,496
1038750,U,Y,N,79.98999023,WCMB,669
1038751,U,Y,N,79.98999023,WCMB,272
1038752,Y,N,R,9.989997864,WC,608
1038753,N,Y,R,9.989997864,NA,535
1038754,Y,Y,R,79.98999023,WCMB,374
1038755,U,N,N,29.98999023,NA,608
1038756,Y,Y,N,129.9899902,WCMB,608
1038757,U,Y,N,59.98999023,WCMB,500
1038758,U,Y,N,129.9899902,WCMB,605
1038759,U,Y,N,149.9899902,WCMB,500
1038760,U,Y,N,149.9899902,WCMB,134
1038761,U,Y,N,149.9899902,WCMB,562
1038762,N,Y,R,9.989997864,WC,562
1038763,Y,Y,N,199.9899902,WCMB,33
1038764,U,Y,N,29.98999023,WC,608
1038765,Y,Y,N,79.98999023,WCMB,500
1038766,U,N,R,9.989997864,WC,562
1038767,U,Y,N,59.98999023,WCMB,500
1038768,U,Y,N,59.98999023,WCMB,562
1038769,U,Y,N,149.9899902,WCMB,500
1038770,U,Y,N,79.98999023,WCMB,669
1038771,U,Y,R,29.98999023,WCMB,472
1038772,Y,N,N,NA,WC,39
1038773,U,N,N,9.989997864,NA,669
1038774,U,Y,N,79.98999023,WCMB,608
1038775,Y,Y,N,79.98999023,WCMB,608
1038776,U,Y,R,29.98999023,WCMB,436
1038777,U,Y,N,199.9899902,WCMB,39
1038778,U,Y,N,129.9899902,WCMB,562
1038779,U,Y,N,59.98999023,WCMB,500
1038780,U,Y,R,9.989997864,NA,500
1038781,U,N,N,399.9899902,WCMB,245
1038782,U,N,R,9.989997864,NA,500
1038783,U,Y,N,149.9899902,WCMB,277
1038784,U,Y,N,129.9899902,WCMB,372
1038785,U,Y,N,129.9899902,WCMB,669
1038786,Y,Y,N,79.98999023,WCMB,339
1038787,U,Y,N,129.9899902,WCMB,562
1038788,Y,N,N,29.98999023,WCMB,500
1038789,Y,Y,N,59.98999023,WCMB,137
1038790,U,Y,N,149.9899902,WCMB,608
1038791,Y,Y,N,149.9899902,WCMB,669
1038792,U,Y,N,149.9899902,WCMB,122
1038793,U,Y,N,199.9899902,WCMB,73
1038794,U,Y,N,59.98999023,WCMB,562
1038795,U,Y,N,149.9899902,WCMB,500
1038796,U,Y,N,149.9899902,WCMB,249
1038797,U,Y,N,79.98999023,WCMB,608
1038798,U,Y,N,149.9899902,WCMB,223
1038799,U,Y,N,79.98999023,WCMB,499
1038800,Y,Y,R,79.98999023,WCMB,70
1038801,U,Y,N,79.98999023,WCMB,561
1038802,U,Y,N,79.98999023,WCMB,499
1038803,Y,Y,N,29.98999023,NA,561
1038804,Y,Y,R,9.989997864,WC,558
1038805,U,Y,N,59.98999023,WCMB,607
1038806,N,N,N,79.98999023,WC,499
1038807,N,Y,N,199.9899902,WCMB,629
1038808,Y,Y,N,79.98999023,WCMB,561
1038809,N,N,N,129.9899902,WCMB,326
1038810,U,Y,N,59.98999023,WCMB,561
1038811,U,Y,N,149.9899902,WCMB,160
1038812,U,Y,N,79.98999023,WCMB,499
1038813,N,Y,R,79.98999023,WCMB,305
1038814,N,Y,N,79.98999023,WCMB,607
1038815,U,Y,N,59.98999023,WCMB,499
1038816,Y,Y,N,29.98999023,NA,499
1038817,Y,Y,N,149.9899902,WCMB,607
1038818,U,Y,N,129.9899902,WCMB,668
1038819,Y,Y,R,9.989997864,NA,451
1038820,U,Y,N,149.9899902,WCMB,128
1038821,U,Y,N,59.98999023,WCMB,536
1038822,U,Y,N,149.9899902,WCMB,6
1038823,Y,Y,R,9.989997864,NA,668
1038824,Y,Y,R,79.98999023,WCMB,553
1038825,U,N,N,129.9899902,WCMB,107
1038826,U,Y,R,29.98999023,WCMB,375
1038827,Y,Y,R,9.989997864,WC,632
1038828,U,Y,N,29.98999023,NA,668
1038829,U,N,R,9.989997864,WC,561
1038830,U,Y,N,149.9899902,WCMB,561
1038831,N,Y,N,149.9899902,WCMB,561
1038832,U,Y,N,149.9899902,WCMB,378
1038833,N,Y,N,79.98999023,WCMB,37
1038834,Y,Y,R,9.989997864,NA,607
1038835,U,Y,N,149.9899902,WCMB,668
1038836,U,Y,N,149.9899902,WCMB,668
1038837,Y,Y,N,199.9899902,WCMB,219
1038838,U,Y,N,129.9899902,WCMB,199
1038839,U,Y,N,129.9899902,WCMB,18
1038840,N,Y,N,249.9899902,WCMB,19
1038841,U,T,N,99.98999023,WCMB,66
1038842,U,Y,N,149.9899902,WCMB,230
1038843,U,Y,N,199.9899902,WCMB,561
1038844,U,Y,N,59.98999023,WCMB,561
1038845,U,N,N,129.9899902,WCMB,330
1038846,Y,Y,R,129.9899902,WCMB,91
1038847,Y,Y,R,9.989997864,NA,607
1038848,U,Y,N,129.9899902,WCMB,499
1038849,N,N,N,29.98999023,WCMB,416
1038850,U,Y,N,29.98999023,NA,561
1038851,U,Y,N,149.9899902,WCMB,561
1038852,Y,Y,N,149.9899902,WCMB,668
1038853,N,N,N,29.98999023,WCMB,668
1038854,U,Y,N,79.98999023,WCMB,607
1038855,Y,Y,R,9.989997864,NA,607
1038856,N,Y,N,199.9899902,WCMB,561
1038857,Y,N,N,29.98999023,WCMB,499
1038858,U,Y,N,149.9899902,WCMB,314
1038859,U,N,N,129.9899902,WCMB,197
1038860,N,Y,N,199.9899902,WCMB,222
1038861,U,N,N,129.9899902,WCMB,303
1038862,N,N,R,9.989997864,WC,499
1038863,U,Y,N,79.98999023,WCMB,244
1038864,U,Y,N,149.9899902,WCMB,668
1038865,Y,N,N,129.9899902,WCMB,96
1038866,U,Y,N,149.9899902,WCMB,183
1038867,N,N,R,9.989997864,WC,499
1038868,U,Y,N,149.9899902,WCMB,499
1038869,U,Y,N,149.9899902,WCMB,668
1038870,U,Y,N,149.9899902,WCMB,15
1038871,N,Y,N,79.98999023,WCMB,607
1038872,U,Y,N,79.98999023,WCMB,607
1038873,U,T,N,99.98999023,WCMB,204
1038874,U,Y,N,59.98999023,WCMB,561
1038875,Y,N,N,29.98999023,WC,499
1038876,Y,Y,N,199.9899902,WCMB,334
1038877,U,Y,N,59.98999023,WCMB,561
1038878,U,Y,N,79.98999023,WCMB,561
1038879,N,N,R,79.98999023,WCMB,110
1038880,U,Y,N,59.98999023,WCMB,499
1038881,Y,Y,N,59.98999023,WCMB,607
1038882,U,N,N,29.98999023,WCMB,463
1038883,U,Y,N,59.98999023,WCMB,499
1038884,N,Y,N,29.98999023,WC,317
1038885,N,Y,N,79.98999023,WCMB,668
1038886,U,Y,N,79.98999023,WCMB,234
1038887,U,Y,N,59.98999023,WCMB,561
1038888,U,Y,N,199.9899902,WCMB,29
